
<Log started at 08-08-2022, 09:07:57.558>
09:07:57.593: 🐙 AzimuthSuite v1.0.0.0 
09:07:57.924: Loading settings from AzimuthSuit.settings
09:07:58.025: Current application settings:
09:07:58.028: 
-- UseAUXGNSSCompas: True
-- AUXGNSSCompasBaudrate: baudRate38400
-- IsUseOutputport: False
-- OutPortBaudrate: baudRate9600
-- RemoteAddressToOutput: REM_ADDR_1
-- HeadingAdjust_deg: 0
-- LongitudalOffset_m: 0
-- TransverseOffset_m: 0
-- Salinity_PSU: 0
-- AddressMask: 1
-- MaxDist_m: 500
09:08:10.030: IsActive=True
09:13:01.307: INFO: COM6 (GNSS) >> $GPHEV,0.00,*52
09:13:01.307: INFO: COM6 (GNSS) >> $HEHDT,292.36,T*13
09:13:01.307: INFO: COM6 (GNSS) >> $GPRMC,061302.00,A,4830.1043595,N,04433.2005375,E,0.27,43.26,080822,9.6,E,D,S*76
09:13:01.402: INFO: COM6 (GNSS) >> $HEHDT,292.84,T*1A
09:13:01.498: INFO: COM6 (GNSS) >> $HEHDT,293.33,T*17
09:13:01.594: INFO: COM6 (GNSS) >> $HEHDT,293.78,T*18
09:13:01.707: INFO: COM6 (GNSS) >> $HEHDT,294.30,T*13
09:13:01.803: INFO: COM6 (GNSS) >> $HEHDT,294.76,T*11
09:13:01.898: INFO: COM6 (GNSS) >> $HEHDT,295.19,T*19
09:13:01.994: INFO: COM6 (GNSS) >> $HEHDT,295.59,T*1D
09:13:02.106: INFO: COM6 (GNSS) >> $HEHDT,295.95,T*1D
09:13:02.202: INFO: COM6 (GNSS) >> $HEHDT,296.44,T*12
09:13:02.202: INFO: COM6 (GNSS) >> $HEROT,129.7,A*26
09:13:02.233: INFO: COM6 (GNSS) >> $GPGNS,061303.00,4830.1044249,N,04433.2006252,E,D,32,0.5,-0.578,3.765,4.0,0123,S*44
09:13:02.264: INFO: COM6 (GNSS) >> $GNGNS,061303.00,4830.1044249,N,04433.2006252,E,DDD,32,0.5,-0.578,3.765,,,S*70
09:13:02.264: INFO: COM6 (GNSS) >> $GPGNS,061303.00,,,,,,9,,,,4.0,0123,S*08
09:13:02.264: INFO: COM6 (GNSS) >> $GLGNS,061303.00,,,,,,7,,,,4.0,0123,S*1A
09:13:02.295: INFO: COM6 (GNSS) >> $GPRMC,061303.00,A,4830.1044249,N,04433.2006252,E,0.44,30.52,080822,9.6,E,D,S*73
09:13:02.295: INFO: COM6 (GNSS) >> $GAGNS,061303.00,,,,,,10,,,,4.0,0123,S*21
09:13:02.311: INFO: COM6 (GNSS) >> $GPHEV,-0.02,*7D
09:13:02.311: INFO: COM6 (GNSS) >> $HEHDT,296.99,T*12
09:13:02.407: INFO: COM6 (GNSS) >> $HEHDT,297.48,T*1F
09:13:02.503: INFO: COM6 (GNSS) >> $HEHDT,297.82,T*19
09:13:02.599: INFO: COM6 (GNSS) >> $HEHDT,298.14,T*19
09:13:02.696: INFO: COM6 (GNSS) >> $HEHDT,298.52,T*1B
09:13:02.807: INFO: COM6 (GNSS) >> $HEHDT,298.85,T*11
09:13:02.904: INFO: COM6 (GNSS) >> $HEHDT,299.15,T*19
09:13:02.999: INFO: COM6 (GNSS) >> $HEHDT,299.43,T*1A
09:13:03.095: INFO: COM6 (GNSS) >> $HEHDT,299.66,T*1D
09:13:03.207: INFO: COM6 (GNSS) >> $HEROT,159.7,A*21
09:13:03.207: INFO: COM6 (GNSS) >> $HEHDT,299.90,T*14
09:13:03.223: INFO: COM6 (GNSS) >> $GPGNS,061304.00,4830.1044786,N,04433.2007031,E,D,32,0.5,-0.573,3.765,5.0,0123,S*49
09:13:03.254: INFO: COM6 (GNSS) >> $GNGNS,061304.00,4830.1044786,N,04433.2007031,E,DDD,32,0.5,-0.573,3.765,,,S*7C
09:13:03.254: INFO: COM6 (GNSS) >> $GPGNS,061304.00,,,,,,9,,,,5.0,0123,S*0E
09:13:03.285: INFO: COM6 (GNSS) >> $GLGNS,061304.00,,,,,,7,,,,5.0,0123,S*1C
09:13:03.285: INFO: COM6 (GNSS) >> $GAGNS,061304.00,,,,,,10,,,,5.0,0123,S*27
09:13:03.316: INFO: COM6 (GNSS) >> $GPRMC,061304.00,A,4830.1044786,N,04433.2007031,E,0.26,46.51,080822,9.6,E,D,S*72
09:13:03.316: INFO: COM6 (GNSS) >> $GPHEV,-0.02,*7D
09:13:03.316: INFO: COM6 (GNSS) >> $HEHDT,300.19,T*14
09:13:03.396: INFO: COM6 (GNSS) >> $HEHDT,300.43,T*1B
09:13:03.508: INFO: COM6 (GNSS) >> $HEHDT,300.66,T*1C
09:13:03.604: INFO: COM6 (GNSS) >> $HEHDT,300.86,T*12
09:13:03.700: INFO: COM6 (GNSS) >> $HEHDT,301.07,T*1A
09:13:03.796: INFO: COM6 (GNSS) >> $HEHDT,301.23,T*1C
09:13:03.892: INFO: COM6 (GNSS) >> $HEHDT,301.48,T*11
09:13:04.004: INFO: COM6 (GNSS) >> $HEHDT,301.66,T*1D
09:13:04.100: INFO: COM6 (GNSS) >> $HEHDT,301.87,T*12
09:13:04.196: INFO: COM6 (GNSS) >> $HEHDT,302.07,T*19
09:13:04.227: INFO: COM6 (GNSS) >> $HEROT,148.7,A*21
09:13:04.227: INFO: COM6 (GNSS) >> $GPGNS,061305.00,4830.1045237,N,04433.2007565,E,D,32,0.5,-0.579,3.765,5.0,0123,S*48
09:13:04.258: INFO: COM6 (GNSS) >> $GNGNS,061305.00,4830.1045237,N,04433.2007565,E,DDD,32,0.5,-0.579,3.765,,,S*7D
09:13:04.258: INFO: COM6 (GNSS) >> $GPGNS,061305.00,,,,,,9,,,,5.0,0123,S*0F
09:13:04.289: INFO: COM6 (GNSS) >> $GLGNS,061305.00,,,,,,7,,,,5.0,0123,S*1D
09:13:04.289: INFO: COM6 (GNSS) >> $GAGNS,061305.00,,,,,,10,,,,5.0,0123,S*26
09:13:04.305: INFO: COM6 (GNSS) >> $GPRMC,061305.00,A,4830.1045237,N,04433.2007565,E,0.24,42.38,080822,9.6,E,D,S*70
09:13:04.305: INFO: COM6 (GNSS) >> $HEHDT,302.27,T*1B
09:13:04.305: INFO: COM6 (GNSS) >> $GPHEV,-0.02,*7D
09:13:04.401: INFO: COM6 (GNSS) >> $HEHDT,302.40,T*1A
09:13:04.497: INFO: COM6 (GNSS) >> $HEHDT,302.60,T*18
09:13:04.593: INFO: COM6 (GNSS) >> $HEHDT,302.81,T*17
09:13:04.705: INFO: COM6 (GNSS) >> $HEHDT,303.00,T*1F
09:13:04.801: INFO: COM6 (GNSS) >> $HEHDT,303.13,T*1D
09:13:04.897: INFO: COM6 (GNSS) >> $HEHDT,303.27,T*1A
09:13:04.992: INFO: COM6 (GNSS) >> $HEHDT,303.35,T*19
09:13:05.105: INFO: COM6 (GNSS) >> $HEHDT,303.53,T*19
09:13:05.201: INFO: COM6 (GNSS) >> $HEHDT,303.69,T*10
09:13:05.201: INFO: COM6 (GNSS) >> $HEROT,123.8,A*23
09:13:05.248: INFO: COM6 (GNSS) >> $GPGNS,061306.00,4830.1045593,N,04433.2007961,E,D,32,0.5,-0.601,3.765,5.0,0123,S*46
09:13:05.248: INFO: COM6 (GNSS) >> $GNGNS,061306.00,4830.1045593,N,04433.2007961,E,DDD,32,0.5,-0.601,3.765,,,S*73
09:13:05.279: INFO: COM6 (GNSS) >> $GPGNS,061306.00,,,,,,9,,,,5.0,0123,S*0C
09:13:05.279: INFO: COM6 (GNSS) >> $GLGNS,061306.00,,,,,,7,,,,5.0,0123,S*1E
09:13:05.279: INFO: COM6 (GNSS) >> $GAGNS,061306.00,,,,,,10,,,,5.0,0123,S*25
09:13:05.310: INFO: COM6 (GNSS) >> $GPRMC,061306.00,A,4830.1045593,N,04433.2007961,E,0.23,48.43,080822,9.6,E,D,S*73
09:13:05.310: INFO: COM6 (GNSS) >> $GPHEV,-0.04,*7B
09:13:05.310: INFO: COM6 (GNSS) >> $HEHDT,303.85,T*12
09:13:05.406: INFO: COM6 (GNSS) >> $HEHDT,304.04,T*1C
09:13:05.502: INFO: COM6 (GNSS) >> $HEHDT,304.16,T*1F
09:13:05.597: INFO: COM6 (GNSS) >> $HEHDT,304.28,T*12
09:13:05.694: INFO: COM6 (GNSS) >> $HEHDT,304.43,T*1F
09:13:05.806: INFO: COM6 (GNSS) >> $HEHDT,304.50,T*1D
09:13:05.902: INFO: COM6 (GNSS) >> $HEHDT,304.53,T*1E
09:13:05.998: INFO: COM6 (GNSS) >> $HEHDT,304.66,T*18
09:13:06.094: INFO: COM6 (GNSS) >> $HEHDT,304.77,T*18
09:13:06.221: INFO: COM6 (GNSS) >> $HEROT,103.6,A*2F
09:13:06.221: INFO: COM6 (GNSS) >> $HEHDT,304.88,T*18
09:13:06.221: INFO: COM6 (GNSS) >> $GPGNS,061307.00,4830.1045899,N,04433.2008359,E,D,32,0.5,-0.613,3.765,4.0,0123,S*4C
09:13:06.252: INFO: COM6 (GNSS) >> $GPGNS,061307.00,,,,,,9,,,,4.0,0123,S*0C
09:13:06.252: INFO: COM6 (GNSS) >> $GNGNS,061307.00,4830.1045899,N,04433.2008359,E,DDD,32,0.5,-0.613,3.765,,,S*78
09:13:06.282: INFO: COM6 (GNSS) >> $GLGNS,061307.00,,,,,,7,,,,4.0,0123,S*1E
09:13:06.283: INFO: COM6 (GNSS) >> $GAGNS,061307.00,,,,,,10,,,,4.0,0123,S*25
09:13:06.314: INFO: COM6 (GNSS) >> $GPHEV,-0.05,*7A
09:13:06.314: INFO: COM6 (GNSS) >> $GPRMC,061307.00,A,4830.1045899,N,04433.2008359,E,0.19,66.53,080822,9.6,E,D,S*7F
09:13:06.314: INFO: COM6 (GNSS) >> $HEHDT,304.92,T*13
09:13:06.393: INFO: COM6 (GNSS) >> $HEHDT,305.00,T*19
09:13:06.506: INFO: COM6 (GNSS) >> $HEHDT,305.07,T*1E
09:13:06.601: INFO: COM6 (GNSS) >> $HEHDT,305.08,T*11
09:13:06.698: INFO: COM6 (GNSS) >> $HEHDT,305.18,T*10
09:13:06.793: INFO: COM6 (GNSS) >> $HEHDT,305.27,T*1C
09:13:06.905: INFO: COM6 (GNSS) >> $HEHDT,305.32,T*18
09:13:07.001: INFO: COM6 (GNSS) >> $HEHDT,305.38,T*12
09:13:07.098: INFO: COM6 (GNSS) >> $HEHDT,305.53,T*1F
09:13:07.193: INFO: COM6 (GNSS) >> $HEHDT,305.73,T*1D
09:13:07.224: INFO: COM6 (GNSS) >> $HEROT,83.0,A*10
09:13:07.224: INFO: COM6 (GNSS) >> $GPGNS,061308.00,4830.1046144,N,04433.2008723,E,D,32,0.5,-0.606,3.765,5.0,0123,S*45
09:13:07.255: INFO: COM6 (GNSS) >> $GNGNS,061308.00,4830.1046144,N,04433.2008723,E,DDD,32,0.5,-0.606,3.765,,,S*70
09:13:07.255: INFO: COM6 (GNSS) >> $GPGNS,061308.00,,,,,,9,,,,5.0,0123,S*02
09:13:07.271: INFO: COM6 (GNSS) >> $GLGNS,061308.00,,,,,,7,,,,5.0,0123,S*10
09:13:07.302: INFO: COM6 (GNSS) >> $GAGNS,061308.00,,,,,,10,,,,5.0,0123,S*2B
09:13:07.302: INFO: COM6 (GNSS) >> $GPRMC,061308.00,A,4830.1046144,N,04433.2008723,E,0.09,31.29,080822,9.6,E,D,S*7D
09:13:07.302: INFO: COM6 (GNSS) >> $GPHEV,-0.04,*7B
09:13:07.318: INFO: COM6 (GNSS) >> $HEHDT,305.87,T*16
09:13:07.398: INFO: COM6 (GNSS) >> $HEHDT,306.00,T*1A
09:13:07.494: INFO: COM6 (GNSS) >> $HEHDT,306.13,T*18
09:13:07.607: INFO: COM6 (GNSS) >> $HEHDT,306.25,T*1D
09:13:07.702: INFO: COM6 (GNSS) >> $HEHDT,306.49,T*17
09:13:07.798: INFO: COM6 (GNSS) >> $HEHDT,306.82,T*10
09:13:07.894: INFO: COM6 (GNSS) >> $HEHDT,307.10,T*1A
09:13:08.007: INFO: COM6 (GNSS) >> $HEHDT,307.36,T*1E
09:13:08.102: INFO: COM6 (GNSS) >> $HEHDT,307.66,T*1B
09:13:08.198: INFO: COM6 (GNSS) >> $HEHDT,307.98,T*1A
09:13:08.198: INFO: COM6 (GNSS) >> $HEROT,107.6,A*2B
09:13:08.245: INFO: COM6 (GNSS) >> $GNGNS,061309.00,4830.1046525,N,04433.2009225,E,DDD,32,0.5,-0.610,3.765,,,S*77
09:13:08.245: INFO: COM6 (GNSS) >> $GPGNS,061309.00,4830.1046525,N,04433.2009225,E,D,32,0.5,-0.610,3.765,5.0,0123,S*42
09:13:08.276: INFO: COM6 (GNSS) >> $GPGNS,061309.00,,,,,,9,,,,5.0,0123,S*03
09:13:08.276: INFO: COM6 (GNSS) >> $GLGNS,061309.00,,,,,,7,,,,5.0,0123,S*11
09:13:08.276: INFO: COM6 (GNSS) >> $GAGNS,061309.00,,,,,,10,,,,5.0,0123,S*2A
09:13:08.307: INFO: COM6 (GNSS) >> $GPHEV,-0.04,*7B
09:13:08.307: INFO: COM6 (GNSS) >> $GPRMC,061309.00,A,4830.1046525,N,04433.2009225,E,0.27,48.91,080822,9.6,E,D,S*7C
09:13:08.307: INFO: COM6 (GNSS) >> $HEHDT,308.35,T*12
09:13:08.403: INFO: COM6 (GNSS) >> $HEHDT,308.75,T*16
09:13:08.499: INFO: COM6 (GNSS) >> $HEHDT,309.06,T*13
09:13:08.595: INFO: COM6 (GNSS) >> $HEHDT,309.38,T*1E
09:13:08.707: INFO: COM6 (GNSS) >> $HEHDT,309.73,T*11
09:13:08.803: INFO: COM6 (GNSS) >> $HEHDT,310.17,T*1B
09:13:08.899: INFO: COM6 (GNSS) >> $HEHDT,310.47,T*1E
09:13:08.996: INFO: COM6 (GNSS) >> $HEHDT,310.80,T*15
09:13:09.107: INFO: COM6 (GNSS) >> $HEHDT,311.13,T*1E
09:13:09.204: INFO: COM6 (GNSS) >> $HEHDT,311.51,T*18
09:13:09.204: INFO: COM6 (GNSS) >> $HEROT,139.2,A*22
09:13:09.235: INFO: COM6 (GNSS) >> $GPGNS,061310.00,4830.1046916,N,04433.2009965,E,D,32,0.5,-0.631,3.765,5.0,0123,S*4A
09:13:09.266: INFO: COM6 (GNSS) >> $GNGNS,061310.00,4830.1046916,N,04433.2009965,E,DDD,32,0.5,-0.631,3.765,,,S*7F
09:13:09.266: INFO: COM6 (GNSS) >> $GPGNS,061310.00,,,,,,9,,,,5.0,0123,S*0B
09:13:09.266: INFO: COM6 (GNSS) >> $GLGNS,061310.00,,,,,,7,,,,5.0,0123,S*19
09:13:09.297: INFO: COM6 (GNSS) >> $GAGNS,061310.00,,,,,,10,,,,5.0,0123,S*22
09:13:09.297: INFO: COM6 (GNSS) >> $GPRMC,061310.00,A,4830.1046916,N,04433.2009965,E,0.22,61.42,080822,9.6,E,D,S*77
09:13:09.313: INFO: COM6 (GNSS) >> $HEHDT,311.79,T*12
09:13:09.313: INFO: COM6 (GNSS) >> $GPHEV,-0.06,*79
09:13:09.393: INFO: COM6 (GNSS) >> $HEHDT,312.07,T*18
09:13:09.505: INFO: COM6 (GNSS) >> $HEHDT,312.38,T*14
09:13:09.601: INFO: COM6 (GNSS) >> $HEHDT,312.74,T*1C
09:13:09.697: INFO: COM6 (GNSS) >> $HEHDT,313.01,T*1F
09:13:09.793: INFO: COM6 (GNSS) >> $HEHDT,313.34,T*19
09:13:09.905: INFO: COM6 (GNSS) >> $HEHDT,313.62,T*1A
09:13:10.001: INFO: COM6 (GNSS) >> $HEHDT,313.91,T*16
09:13:10.097: INFO: COM6 (GNSS) >> $HEHDT,314.14,T*1C
09:13:10.193: INFO: COM6 (GNSS) >> $HEHDT,314.41,T*1C
09:13:10.209: INFO: COM6 (GNSS) >> $HEROT,153.4,A*28
09:13:10.225: INFO: COM6 (GNSS) >> $GPGNS,061311.00,4830.1047278,N,04433.2010788,E,D,32,0.5,-0.638,3.765,4.0,0123,S*44
09:13:10.255: INFO: COM6 (GNSS) >> $GNGNS,061311.00,4830.1047278,N,04433.2010788,E,DDD,32,0.5,-0.638,3.765,,,S*70
09:13:10.255: INFO: COM6 (GNSS) >> $GPGNS,061311.00,,,,,,9,,,,4.0,0123,S*0B
09:13:10.287: INFO: COM6 (GNSS) >> $GLGNS,061311.00,,,,,,7,,,,4.0,0123,S*19
09:13:10.287: INFO: COM6 (GNSS) >> $GAGNS,061311.00,,,,,,10,,,,4.0,0123,S*22
09:13:10.318: INFO: COM6 (GNSS) >> $GPRMC,061311.00,A,4830.1047278,N,04433.2010788,E,0.19,57.77,080822,9.6,E,D,S*7A
09:13:10.318: INFO: COM6 (GNSS) >> $HEHDT,314.73,T*1D
09:13:10.318: INFO: COM6 (GNSS) >> $GPHEV,-0.07,*78
09:13:10.398: INFO: COM6 (GNSS) >> $HEHDT,315.07,T*1F
09:13:10.494: INFO: COM6 (GNSS) >> $HEHDT,315.30,T*1B
09:13:10.605: INFO: COM6 (GNSS) >> $HEHDT,315.62,T*1C
09:13:10.702: INFO: COM6 (GNSS) >> $HEHDT,315.95,T*14
09:13:10.798: INFO: COM6 (GNSS) >> $HEHDT,316.19,T*13
09:13:10.894: INFO: COM6 (GNSS) >> $HEHDT,316.43,T*1C
09:13:11.006: INFO: COM6 (GNSS) >> $HEHDT,316.64,T*19
09:13:11.102: INFO: COM6 (GNSS) >> $HEHDT,316.85,T*16
09:13:11.198: INFO: COM6 (GNSS) >> $HEHDT,317.13,T*18
09:13:11.198: INFO: COM6 (GNSS) >> $HEROT,151.7,A*29
09:13:11.229: INFO: COM6 (GNSS) >> $GPGNS,061312.00,4830.1047555,N,04433.2011568,E,D,32,0.5,-0.635,3.765,5.0,0123,S*4E
09:13:11.259: INFO: COM6 (GNSS) >> $GNGNS,061312.00,4830.1047555,N,04433.2011568,E,DDD,32,0.5,-0.635,3.765,,,S*7B
09:13:11.259: INFO: COM6 (GNSS) >> $GPGNS,061312.00,,,,,,9,,,,5.0,0123,S*09
09:13:11.290: INFO: COM6 (GNSS) >> $GAGNS,061312.00,,,,,,10,,,,5.0,0123,S*20
09:13:11.290: INFO: COM6 (GNSS) >> $GLGNS,061312.00,,,,,,7,,,,5.0,0123,S*1B
09:13:11.309: INFO: COM6 (GNSS) >> $GPRMC,061312.00,A,4830.1047555,N,04433.2011568,E,0.20,62.02,080822,9.6,E,D,S*72
09:13:11.309: INFO: COM6 (GNSS) >> $GPHEV,-0.06,*79
09:13:11.310: INFO: COM6 (GNSS) >> $HEHDT,317.42,T*1C
09:13:11.402: INFO: COM6 (GNSS) >> $HEHDT,317.63,T*1F
09:13:11.498: INFO: COM6 (GNSS) >> $HEHDT,317.82,T*10
09:13:11.595: INFO: COM6 (GNSS) >> $HEHDT,317.98,T*1B
09:13:11.706: INFO: COM6 (GNSS) >> $HEHDT,318.15,T*11
09:13:11.803: INFO: COM6 (GNSS) >> $HEHDT,318.35,T*13
09:13:11.898: INFO: COM6 (GNSS) >> $HEHDT,318.60,T*13
09:13:11.994: INFO: COM6 (GNSS) >> $HEHDT,318.77,T*15
09:13:12.106: INFO: COM6 (GNSS) >> $HEHDT,318.94,T*18
09:13:12.202: INFO: COM6 (GNSS) >> $HEROT,145.4,A*2F
09:13:12.202: INFO: COM6 (GNSS) >> $HEHDT,319.24,T*12
09:13:12.249: INFO: COM6 (GNSS) >> $GPGNS,061313.00,4830.1047790,N,04433.2012343,E,D,32,0.5,-0.639,3.765,5.0,0123,S*44
09:13:12.249: INFO: COM6 (GNSS) >> $GNGNS,061313.00,4830.1047790,N,04433.2012343,E,DDD,32,0.5,-0.639,3.765,,,S*71
09:13:12.280: INFO: COM6 (GNSS) >> $GPGNS,061313.00,,,,,,9,,,,5.0,0123,S*08
09:13:12.280: INFO: COM6 (GNSS) >> $GLGNS,061313.00,,,,,,7,,,,5.0,0123,S*1A
09:13:12.280: INFO: COM6 (GNSS) >> $GAGNS,061313.00,,,,,,10,,,,5.0,0123,S*21
09:13:12.312: INFO: COM6 (GNSS) >> $GPRMC,061313.00,A,4830.1047790,N,04433.2012343,E,0.22,64.45,080822,9.6,E,D,S*73
09:13:12.312: INFO: COM6 (GNSS) >> $HEHDT,319.43,T*13
09:13:12.312: INFO: COM6 (GNSS) >> $GPHEV,-0.06,*79
09:13:12.407: INFO: COM6 (GNSS) >> $HEHDT,319.56,T*17
09:13:12.504: INFO: COM6 (GNSS) >> $HEHDT,319.78,T*1B
09:13:12.599: INFO: COM6 (GNSS) >> $HEHDT,319.95,T*18
09:13:12.695: INFO: COM6 (GNSS) >> $HEHDT,320.16,T*19
09:13:12.807: INFO: COM6 (GNSS) >> $HEHDT,320.39,T*14
09:13:12.903: INFO: COM6 (GNSS) >> $HEHDT,320.60,T*18
09:13:13.000: INFO: COM6 (GNSS) >> $HEHDT,320.78,T*11
09:13:13.095: INFO: COM6 (GNSS) >> $HEHDT,320.94,T*13
09:13:13.222: INFO: COM6 (GNSS) >> $HEHDT,321.13,T*1D
09:13:13.222: INFO: COM6 (GNSS) >> $HEROT,137.3,A*2D
09:13:13.222: INFO: COM6 (GNSS) >> $GPGNS,061314.00,4830.1047995,N,04433.2013125,E,D,32,0.5,-0.639,3.765,5.0,0123,S*4B
09:13:13.253: INFO: COM6 (GNSS) >> $GPGNS,061314.00,,,,,,9,,,,5.0,0123,S*0F
09:13:13.253: INFO: COM6 (GNSS) >> $GNGNS,061314.00,4830.1047995,N,04433.2013125,E,DDD,32,0.5,-0.639,3.765,,,S*7E
09:13:13.269: INFO: COM6 (GNSS) >> $GLGNS,061314.00,,,,,,7,,,,5.0,0123,S*1D
09:13:13.300: INFO: COM6 (GNSS) >> $GAGNS,061314.00,,,,,,10,,,,5.0,0123,S*26
09:13:13.300: INFO: COM6 (GNSS) >> $GPHEV,-0.06,*79
09:13:13.300: INFO: COM6 (GNSS) >> $GPRMC,061314.00,A,4830.1047995,N,04433.2013125,E,0.20,68.11,080822,9.6,E,D,S*73
09:13:13.316: INFO: COM6 (GNSS) >> $HEHDT,321.32,T*1E
09:13:13.396: INFO: COM6 (GNSS) >> $HEHDT,321.57,T*1D
09:13:13.508: INFO: COM6 (GNSS) >> $HEHDT,321.82,T*15
09:13:13.604: INFO: COM6 (GNSS) >> $HEHDT,322.05,T*19
09:13:13.700: INFO: COM6 (GNSS) >> $HEHDT,322.24,T*1A
09:13:13.796: INFO: COM6 (GNSS) >> $HEHDT,322.47,T*1F
09:13:13.892: INFO: COM6 (GNSS) >> $HEHDT,322.63,T*19
09:13:14.004: INFO: COM6 (GNSS) >> $HEHDT,322.82,T*16
09:13:14.100: INFO: COM6 (GNSS) >> $HEHDT,322.99,T*1C
09:13:14.196: INFO: COM6 (GNSS) >> $HEHDT,323.17,T*1B
09:13:14.212: INFO: COM6 (GNSS) >> $HEROT,121.9,A*20
09:13:14.243: INFO: COM6 (GNSS) >> $GNGNS,061315.00,4830.1048140,N,04433.2013847,E,DDD,31,0.5,-0.626,3.765,,,S*70
09:13:14.243: INFO: COM6 (GNSS) >> $GPGNS,061315.00,4830.1048140,N,04433.2013847,E,D,31,0.5,-0.626,3.765,4.0,0123,S*44
09:13:14.274: INFO: COM6 (GNSS) >> $GPGNS,061315.00,,,,,,9,,,,4.0,0123,S*0F
09:13:14.274: INFO: COM6 (GNSS) >> $GLGNS,061315.00,,,,,,6,,,,4.0,0123,S*1C
09:13:14.274: INFO: COM6 (GNSS) >> $GAGNS,061315.00,,,,,,10,,,,4.0,0123,S*26
09:13:14.305: INFO: COM6 (GNSS) >> $GPRMC,061315.00,A,4830.1048140,N,04433.2013847,E,0.24,37.38,080822,9.6,E,D,S*75
09:13:14.305: INFO: COM6 (GNSS) >> $HEHDT,323.32,T*1C
09:13:14.305: INFO: COM6 (GNSS) >> $GPHEV,-0.04,*7B
09:13:14.401: INFO: COM6 (GNSS) >> $HEHDT,323.48,T*11
09:13:14.497: INFO: COM6 (GNSS) >> $HEHDT,323.69,T*12
09:13:14.593: INFO: COM6 (GNSS) >> $HEHDT,323.85,T*10
09:13:14.705: INFO: COM6 (GNSS) >> $HEHDT,324.00,T*1A
09:13:14.801: INFO: COM6 (GNSS) >> $HEHDT,324.16,T*1D
09:13:14.897: INFO: COM6 (GNSS) >> $HEHDT,324.27,T*1F
09:13:14.993: INFO: COM6 (GNSS) >> $HEHDT,324.39,T*10
09:13:15.105: INFO: COM6 (GNSS) >> $HEHDT,324.44,T*1A
09:13:15.200: INFO: COM6 (GNSS) >> $HEHDT,324.49,T*17
09:13:15.200: INFO: COM6 (GNSS) >> $HEROT,106.2,A*2E
09:13:15.232: INFO: COM6 (GNSS) >> $GPGNS,061316.00,4830.1048320,N,04433.2014523,E,D,31,0.5,-0.635,3.765,5.0,0123,S*48
09:13:15.264: INFO: COM6 (GNSS) >> $GPGNS,061316.00,,,,,,9,,,,5.0,0123,S*0D
09:13:15.264: INFO: COM6 (GNSS) >> $GNGNS,061316.00,4830.1048320,N,04433.2014523,E,DDD,31,0.5,-0.635,3.765,,,S*7D
09:13:15.264: INFO: COM6 (GNSS) >> $GLGNS,061316.00,,,,,,6,,,,5.0,0123,S*1E
09:13:15.295: INFO: COM6 (GNSS) >> $GPRMC,061316.00,A,4830.1048320,N,04433.2014523,E,0.22,57.05,080822,9.6,E,D,S*74
09:13:15.295: INFO: COM6 (GNSS) >> $GAGNS,061316.00,,,,,,10,,,,5.0,0123,S*24
09:13:15.311: INFO: COM6 (GNSS) >> $GPHEV,-0.05,*7A
09:13:15.311: INFO: COM6 (GNSS) >> $HEHDT,324.57,T*18
09:13:15.407: INFO: COM6 (GNSS) >> $HEHDT,324.61,T*1D
09:13:15.503: INFO: COM6 (GNSS) >> $HEHDT,324.72,T*1F
09:13:15.599: INFO: COM6 (GNSS) >> $HEHDT,324.82,T*10
09:13:15.695: INFO: COM6 (GNSS) >> $HEHDT,324.97,T*14
09:13:15.807: INFO: COM6 (GNSS) >> $HEHDT,325.09,T*12
09:13:15.903: INFO: COM6 (GNSS) >> $HEHDT,325.20,T*19
09:13:15.999: INFO: COM6 (GNSS) >> $HEHDT,325.34,T*1C
09:13:16.095: INFO: COM6 (GNSS) >> $HEHDT,325.53,T*1D
09:13:16.207: INFO: COM6 (GNSS) >> $HEHDT,325.62,T*1F
09:13:16.207: INFO: COM6 (GNSS) >> $HEROT,97.0,A*15
09:13:16.238: INFO: COM6 (GNSS) >> $GPGNS,061317.00,4830.1048408,N,04433.2015277,E,D,31,0.5,-0.622,3.765,5.0,0123,S*45
09:13:16.268: INFO: COM6 (GNSS) >> $GPGNS,061317.00,,,,,,9,,,,5.0,0123,S*0C
09:13:16.268: INFO: COM6 (GNSS) >> $GNGNS,061317.00,4830.1048408,N,04433.2015277,E,DDD,31,0.5,-0.622,3.765,,,S*70
09:13:16.268: INFO: COM6 (GNSS) >> $GLGNS,061317.00,,,,,,6,,,,5.0,0123,S*1F
09:13:16.299: INFO: COM6 (GNSS) >> $GPRMC,061317.00,A,4830.1048408,N,04433.2015277,E,0.11,40.95,080822,9.6,E,D,S*70
09:13:16.300: INFO: COM6 (GNSS) >> $GPHEV,-0.03,*7C
09:13:16.299: INFO: COM6 (GNSS) >> $GAGNS,061317.00,,,,,,10,,,,5.0,0123,S*25
09:13:16.315: INFO: COM6 (GNSS) >> $HEHDT,325.72,T*1E
09:13:16.396: INFO: COM6 (GNSS) >> $HEHDT,325.76,T*1A
09:13:16.508: INFO: COM6 (GNSS) >> $HEHDT,325.82,T*11
09:13:16.604: INFO: COM6 (GNSS) >> $HEHDT,325.86,T*15
09:13:16.699: INFO: COM6 (GNSS) >> $HEHDT,325.94,T*16
09:13:16.796: INFO: COM6 (GNSS) >> $HEHDT,326.10,T*19
09:13:16.908: INFO: COM6 (GNSS) >> $HEHDT,326.27,T*1D
